time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),rain (inch),snowfall (inch),wind_speed_10m (mp/h),wind_gusts_10m (mp/h)
2020-11-18T13:00,68.5,20,25.5,0,0,11.9,22.1
2020-11-18T14:00,69.3,20,26.4,0,0,12.5,21.3
2020-11-18T15:00,67.1,24,29.1,0,0,13.2,23.5
2020-11-18T16:00,63.5,30,31.1,0,0,7.5,21.7
2020-11-18T17:00,59.5,26,24.9,0,0,4.7,12.1
2020-11-18T18:00,53.2,34,25.6,0,0,6.7,9.8
2020-11-18T19:00,46.6,44,25.7,0,0,4.1,8.1
2020-11-18T20:00,42.5,57,28.2,0,0,4.4,6.5
2020-11-18T21:00,42,60,28.9,0,0,5.6,7.6
2020-11-18T22:00,44.2,52,27.7,0,0,6.2,9.8
2020-11-18T23:00,43,52,26.5,0,0,6.8,10.7
2020-11-19T00:00,41.2,54,25.8,0,0,7,11.2
2020-11-19T01:00,40.6,54,25.2,0,0,7.4,11.6
2020-11-19T02:00,40.6,53,24.9,0,0,7.4,12.3
2020-11-19T03:00,40,55,25.2,0,0,7.9,13
2020-11-19T04:00,38.1,61,25.9,0,0,5.8,13
2020-11-19T05:00,37,62,25.2,0,0,4.3,9.4
2020-11-19T06:00,35.3,67,25.5,0,0,3,6.5
2020-11-19T07:00,39.9,56,25.4,0,0,1.8,4
2020-11-19T08:00,40.6,57,26.5,0,0,0.7,2.9
2020-11-19T09:00,47.7,46,27.8,0,0,2.3,6.9
2020-11-19T10:00,54.5,35,27.3,0,0,6.2,12.8
2020-11-19T11:00,59.9,27,25.5,0,0,7.8,15.4
2020-11-19T12:00,62.3,24,24.8,0,0,11.3,21
2020-11-19T13:00,63.1,24,25.5,0,0,11.1,22.1
2020-11-19T14:00,63.8,25,26.9,0,0,9.6,20.8
2020-11-19T15:00,62.4,28,29.2,0,0,9.5,18.1
2020-11-19T16:00,57.8,37,31.6,0,0,5,16.8
2020-11-19T17:00,49.1,50,31.1,0,0,5.8,8.3
2020-11-19T18:00,46.1,57,31.6,0,0,5.9,7.8
2020-11-19T19:00,47.7,52,30.8,0,0,4.3,7.2
2020-11-19T20:00,44.1,59,30.7,0,0,8,9.2
2020-11-19T21:00,45.3,53,29.1,0,0,7.4,11
2020-11-19T22:00,43.5,49,25.6,0,0,9.5,15.9
2020-11-19T23:00,40.9,52,24.6,0,0,6.7,15.4
2020-11-20T00:00,38,57,24.3,0,0,5.3,10.5
2020-11-20T01:00,35.8,62,24,0,0,7.4,8.9
2020-11-20T02:00,38.3,54,23,0,0,6.8,9.2
2020-11-20T03:00,37,54,21.7,0,0,7.2,8.9
2020-11-20T04:00,41.5,42,20.1,0,0,4.9,8.9
2020-11-20T05:00,39.2,44,19.1,0,0,3.9,6.3
2020-11-20T06:00,38.2,43,17.7,0,0,2.8,5.1
2020-11-20T07:00,37,44,17.3,0,0,3,4
2020-11-20T08:00,36.6,54,21.4,0,0,2.1,4
2020-11-20T09:00,41.2,44,20.7,0,0,3,8.1
2020-11-20T10:00,44.6,38,20.8,0,0,3.5,10.5
2020-11-20T11:00,47.8,37,23,0,0,2.7,10.5
2020-11-20T12:00,50.3,34,22.6,0,0,0.9,10.1
2020-11-20T13:00,51.6,31,22.1,0,0,6.2,13.9
2020-11-20T14:00,51.3,31,21.6,0,0,10.6,19.9
2020-11-20T15:00,51.8,25,17.4,0,0,12.8,22.1
2020-11-20T16:00,48.2,28,16.8,0,0,15.8,25.9
2020-11-20T17:00,46,28,14.7,0,0,15.6,26.4
2020-11-20T18:00,43.8,31,14.8,0,0,17.5,28.9
2020-11-20T19:00,40.6,31,12.1,0,0,14.7,29.1
2020-11-20T20:00,39.9,32,12.7,0,0,11.5,24.2
2020-11-20T21:00,39.6,34,13.2,0,0,7.3,19
2020-11-20T22:00,37.1,38,13.8,0,0,4.8,12.1
2020-11-20T23:00,35.7,41,14.5,0,0,5.1,7.8
2020-11-21T00:00,34.7,44,15.2,0,0,2.7,6.3
2020-11-21T01:00,33.4,50,16.7,0,0,3.4,4.5
2020-11-21T02:00,32.4,54,17.7,0,0,4.7,5.6
2020-11-21T03:00,35.1,46,16.5,0,0,2.7,5.8
2020-11-21T04:00,33,53,17.9,0,0,5,7.8
2020-11-21T05:00,31.1,56,17.2,0,0,4.7,9.6
2020-11-21T06:00,28.9,61,17.2,0,0,4.1,7.8
2020-11-21T07:00,27.9,65,17.7,0,0,4.1,6.3
2020-11-21T08:00,30.8,57,17.2,0,0,3.6,7.6
2020-11-21T09:00,35.2,48,17.4,0,0,3.1,9.2
2020-11-21T10:00,39,42,17.7,0,0,4.6,12.1
2020-11-21T11:00,42.6,37,18.2,0,0,5.6,14.1
2020-11-21T12:00,44.2,37,19.4,0,0,4.7,14.8
2020-11-21T13:00,46.4,36,20.8,0,0,3.4,13.2
2020-11-21T14:00,47.8,35,21.7,0,0,3.8,10.7
2020-11-21T15:00,47.5,36,21.7,0,0,4.8,11
2020-11-21T16:00,45.6,39,22.3,0,0,3.8,10.7
2020-11-21T17:00,39.7,49,22.1,0,0,5.4,6.9
2020-11-21T18:00,37.3,61,25,0,0,4.9,6.5
2020-11-21T19:00,37.2,66,27.1,0,0,2.3,6
2020-11-21T20:00,38.7,62,26.9,0,0,2.7,3.1
2020-11-21T21:00,38.5,62,26.4,0,0,2.3,3.1
2020-11-21T22:00,37.8,61,25.7,0,0,4.1,5.4
2020-11-21T23:00,37.1,60,24.6,0,0,1.7,5.1
2020-11-22T00:00,30.4,73,22.9,0,0,5.1,5.8
2020-11-22T01:00,29.1,76,22.4,0,0,6,8.1
2020-11-22T02:00,27.1,79,21.6,0,0,5.6,8.1
2020-11-22T03:00,25.5,84,21.4,0,0,5.8,6.7
2020-11-22T04:00,25.9,83,21.4,0,0,4.5,6.7
2020-11-22T05:00,28,71,19.9,0,0,3.9,5.6
2020-11-22T06:00,26.3,62,15,0,0,5.1,6.3
2020-11-22T07:00,24.5,60,12.7,0,0,4.1,5.8
2020-11-22T08:00,29.3,50,13,0,0,2.5,5.4
2020-11-22T09:00,32.3,38,9.4,0,0,3,8.5
2020-11-22T10:00,35.2,30,7,0,0,3,9.8
2020-11-22T11:00,38.2,26,6.7,0,0,3.4,10.5
2020-11-22T12:00,41.5,24,7.3,0,0,3.3,11
2020-11-22T13:00,44,23,8.8,0,0,4.1,11.2
2020-11-22T14:00,44.9,23,9.3,0,0,7.4,15.2
2020-11-22T15:00,43.3,25,9.6,0,0,10.6,19
2020-11-22T16:00,40.4,30,11,0,0,7.5,19.2
2020-11-22T17:00,36.1,34,10.3,0,0,6.3,12.3
2020-11-22T18:00,32.2,46,13.6,0,0,5.4,10.3
2020-11-22T19:00,32.6,43,12.5,0,0,3.8,6.3
2020-11-22T20:00,33.4,40,11.6,0,0,3.7,6.5
2020-11-22T21:00,35.2,35,10.3,0,0,2.7,5.6
2020-11-22T22:00,31.9,39,9.7,0,0,1.9,3.8
2020-11-22T23:00,29.4,44,10,0,0,3.2,4
2020-11-23T00:00,30.3,42,10.1,0,0,3.4,4.9
2020-11-23T01:00,27.9,49,11,0,0,4.5,5.4
2020-11-23T02:00,29.3,46,11.2,0,0,2.7,5.1
2020-11-23T03:00,27.4,54,12.8,0,0,2.7,3.8
2020-11-23T04:00,28.9,55,14.8,0,0,2.1,3.6
2020-11-23T05:00,29.5,55,15.4,0,0,2.5,3.4
2020-11-23T06:00,27.7,56,14.2,0,0,3.6,4.3
2020-11-23T07:00,30.8,52,15.1,0,0,1.6,4.7
2020-11-23T08:00,33.8,51,17.8,0,0,2.7,4.5
2020-11-23T09:00,42.2,48,24,0,0,4.1,8.5
2020-11-23T10:00,51.3,44,29.8,0,0,8.3,14.8
2020-11-23T11:00,58.3,35,30.6,0,0,6.2,16.8
2020-11-23T12:00,60.6,31,29.8,0,0,4.1,13
2020-11-23T13:00,59.7,31,29,0,0,10.4,19.2
2020-11-23T14:00,57.5,32,27.5,0,0,12.8,23
2020-11-23T15:00,56.2,33,27.3,0,0,10.1,22.8
2020-11-23T16:00,52.2,40,28.5,0,0,5.2,17.7
2020-11-23T17:00,43.7,56,28.9,0,0,7,8.7
2020-11-23T18:00,43.7,53,27.6,0,0,5.4,8.7
2020-11-23T19:00,41.8,54,26.4,0,0,5.7,9.2
2020-11-23T20:00,40.5,58,27,0,0,8.3,12.3
2020-11-23T21:00,41.1,66,30.6,0,0,8.8,15.9
2020-11-23T22:00,40.6,69,31.3,0,0,7.2,14.5
2020-11-23T23:00,38.6,72,30.3,0,0,4.7,11.9
2020-11-24T00:00,39.8,67,29.8,0,0,4.9,7.6
2020-11-24T01:00,41,64,29.8,0,0,3.8,5.8
2020-11-24T02:00,37.3,74,29.8,0,0,4.7,8.1
2020-11-24T03:00,37.3,76,30.4,0.004,0,9,15.9
2020-11-24T04:00,34.8,93,32.9,0.012,0.028,6.1,14.8
2020-11-24T05:00,33.6,98,33.1,0.012,0.138,6.7,9.8
2020-11-24T06:00,32.9,96,31.9,0.004,0.579,8.6,13.9
2020-11-24T07:00,31,93,29.1,0,0.606,9.6,16.6
2020-11-24T08:00,29.7,86,25.9,0,0.413,5,16.6
2020-11-24T09:00,29.8,88,26.5,0,0.276,3.1,9.4
2020-11-24T10:00,31.2,80,25.6,0,0.11,2.6,6.7
2020-11-24T11:00,32.4,75,25.3,0,0.028,1.6,5.6
2020-11-24T12:00,33.3,71,24.8,0,0,1.6,4.5
2020-11-24T13:00,34.1,67,24.4,0,0,2.1,4.5
2020-11-24T14:00,37.1,40,15.2,0,0,0.2,4.3
2020-11-24T15:00,37.9,37,14.2,0,0,0.8,1.8
2020-11-24T16:00,37.8,37,14,0,0,2.4,4
2020-11-24T17:00,32,73,24.2,0,0,4.1,8.1
2020-11-24T18:00,30.7,72,22.7,0,0,4.5,7.2
2020-11-24T19:00,29.1,72,21.4,0,0,4.3,8.1
2020-11-24T20:00,26.2,76,19.7,0,0,5.7,8.5
2020-11-24T21:00,25.3,70,16.9,0,0,5.7,9.4
2020-11-24T22:00,24,69,15.4,0,0,4.8,9.2
2020-11-24T23:00,21.9,75,15.4,0,0,5.3,7.8
2020-11-25T00:00,21.3,76,15,0,0,6,9.2
2020-11-25T01:00,22.8,68,13.8,0,0,5,9.2
2020-11-25T02:00,23.8,62,12.8,0,0,5.4,8.5
2020-11-25T03:00,24.3,59,12,0,0,6,9.6
2020-11-25T04:00,23.9,58,11.4,0,0,6.4,9.8
2020-11-25T05:00,21.3,68,12.3,0,0,5.2,9.8
2020-11-25T06:00,23.1,61,11.5,0,0,6.4,10.1
2020-11-25T07:00,23.1,59,10.8,0,0,5.9,10.3
2020-11-25T08:00,27.3,49,10.5,0,0,7.4,11.9
2020-11-25T09:00,34.4,36,10.1,0,0,5.8,12.1
2020-11-25T10:00,41.5,24,7.5,0,0,5.4,12.3
2020-11-25T11:00,46.5,18,5.1,0,0,5.6,13
2020-11-25T12:00,49.5,17,6.4,0,0,3.7,13
2020-11-25T13:00,51.1,17,7.7,0,0,2.2,10.3
2020-11-25T14:00,52.2,17,9.1,0,0,1.5,7.8
2020-11-25T15:00,51.4,21,12.7,0,0,3.8,6
2020-11-25T16:00,43.9,27,12.4,0,0,4.8,7.8
2020-11-25T17:00,32.9,52,17,0,0,6.6,7.8
2020-11-25T18:00,31.5,60,19.3,0,0,4.4,8.3
2020-11-25T19:00,28,77,21.7,0,0,3.9,6.3
2020-11-25T20:00,25.4,83,21.1,0,0,3,5.8
2020-11-25T21:00,22.9,87,19.6,0,0,4.3,5.1
2020-11-25T22:00,24.8,77,18.7,0,0,3.3,5.1
2020-11-25T23:00,26.3,70,17.9,0,0,4.5,5.4
2020-11-26T00:00,25.1,67,15.8,0,0,4,6
2020-11-26T01:00,22.6,71,14.7,0,0,3.7,6
2020-11-26T02:00,21.1,73,13.8,0,0,5.5,8.3
2020-11-26T03:00,22,67,12.7,0,0,4.1,8.5
2020-11-26T04:00,21.7,64,11.4,0,0,5.1,6.5
2020-11-26T05:00,20.4,64,10,0,0,7,6.5
2020-11-26T06:00,22.6,57,9.7,0,0,4.7,8.5
2020-11-26T07:00,23.9,58,11.3,0,0,4.9,7.4
2020-11-26T08:00,29.5,48,12.3,0,0,6.7,10.1
2020-11-26T09:00,35.3,42,14.3,0,0,4.9,10.5
2020-11-26T10:00,39.6,37,15.5,0,0,5.5,12.3
2020-11-26T11:00,41.6,35,15.7,0,0,6.3,13.6
2020-11-26T12:00,43.4,33,16.1,0,0,7.7,15.7
2020-11-26T13:00,44.6,31,16.2,0,0,7.9,15.9
2020-11-26T14:00,45.1,31,16.3,0,0,7.2,15.4
2020-11-26T15:00,44.9,32,16.8,0,0,8.9,14.5
2020-11-26T16:00,40,40,17.8,0,0,9.1,15.9
2020-11-26T17:00,36.4,54,21.4,0,0,11.9,14.3
2020-11-26T18:00,34.1,63,22.7,0,0,9,21
2020-11-26T19:00,33.2,66,23,0,0,8.4,14.5
2020-11-26T20:00,33,64,22.2,0,0,4.7,13.4
2020-11-26T21:00,32.6,70,24,0,0.028,1.9,7.4
2020-11-26T22:00,31.9,72,23.8,0,0.028,2.3,3.6
2020-11-26T23:00,29.1,82,24.3,0,0,3.4,4.7
2020-11-27T00:00,27.4,86,23.8,0,0,3.5,5.6
2020-11-27T01:00,25.4,88,22.5,0,0,3.7,5.8
2020-11-27T02:00,24,87,20.6,0,0,3.8,6
2020-11-27T03:00,22.6,84,18.4,0,0,3.2,6
2020-11-27T04:00,21.4,77,15.2,0,0,2.5,5.1
2020-11-27T05:00,18.7,78,12.8,0,0,3.9,4
2020-11-27T06:00,20.2,62,9.2,0,0,2,4.7
2020-11-27T07:00,20.1,54,6.1,0,0,3.6,6
2020-11-27T08:00,22.2,49,6,0,0,3.2,7.6
2020-11-27T09:00,27.6,39,5.7,0,0,0.5,7.6
2020-11-27T10:00,32.3,38,9.5,0,0,3.3,9.8
2020-11-27T11:00,35.3,38,11.9,0,0,4.5,12.3
2020-11-27T12:00,37.8,35,12.7,0,0,2.9,12.3
2020-11-27T13:00,39.9,32,12.7,0,0,0.7,10.3
2020-11-27T14:00,41.5,30,12.3,0,0,2,8.1
2020-11-27T15:00,41.3,30,12.4,0,0,2.2,7.8
2020-11-27T16:00,38.3,38,15.1,0,0,2.7,6
2020-11-27T17:00,35.1,43,14.7,0,0,3.8,4.5
2020-11-27T18:00,28.3,56,14.7,0,0,6.4,7.8
2020-11-27T19:00,25,61,13.5,0,0,3.7,7.8
2020-11-27T20:00,21.5,69,12.9,0,0,3,5.1
2020-11-27T21:00,21.1,68,12.2,0,0,3.6,5.1
2020-11-27T22:00,21.8,60,10.1,0,0,4,6
2020-11-27T23:00,22.4,52,7.3,0,0,4.1,6.5
2020-11-28T00:00,22.2,49,6.1,0,0,4.1,6.5
2020-11-28T01:00,21.9,49,5.8,0,0,3.8,6.3
2020-11-28T02:00,21.4,52,6.4,0,0,3.8,5.8
